Year,Month,Rainfall_mm,Maize_Yield_bags_per_ha
2012,February,1.096659251929319,17.488493564818416
2023,June,213.2232604527455,22.819440728664368
2019,October,57.60964030604507,24.175042622475477
2020,February,18.229672158605005,19.992114879492462
2017,August,257.98089855124647,21.35529642588624
2010,June,192.15027864754381,25.025220175219808
2019,February,13.562000820320101,18.522175635596604
2014,June,201.13027143413112,18.993651601179753
2018,January,0.0,10.905238170047916
2020,November,2.6304786098300124,16.04299116348213
2013,February,16.248374379160776,15.037764996530521
2012,May,107.11216007679984,24.838733830336043
2021,June,176.17276399192264,22.063529276463797
2017,September,196.99802470659594,28.496884694048905
2022,September,222.49614113297963,25.585032117537867
2015,February,1.050049926298854,17.16675992956313
2017,December,0.0,13.74498592665238
2021,April,0.0,15.484764396695306
2022,March,0.0,15.47286075905701
2024,June,160.50963455644407,25.225691041630366
2015,June,158.53318254042557,27.037633230984298
2019,October,60.828368512026266,20.1821071316992
2019,November,8.440797901231187,14.214083527243034
2015,March,4.0856327342233865,17.30578869376511
2013,March,0.0,14.385551280644954
2023,July,245.66033804795438,23.314028766736975
2012,June,216.85652739341108,22.34467666670385
2016,October,43.682611348321565,15.593532812739278
2014,September,219.65429976909718,24.035680667729174
2022,February,5.423866679449395,15.751986737832175
2020,April,28.54353742645486,18.813008790444748
2013,October,92.71826320335632,23.622441303335975
2015,November,0.0,14.157286524952108
2018,March,0.0,12.276326150740324
2015,April,19.59796311237379,18.848292181108015
2012,October,43.79954599065146,17.820070785725978
2024,December,22.739177194413507,14.72774376991065
2024,July,214.98272435284048,22.32705881176119
2018,December,0.0,16.052452128209165
2016,January,0.0,14.84062590995232
2015,October,70.2940126546216,20.00670917984715
2012,May,108.62634117618461,26.494385846236884
2014,January,0.0,16.754045711112628
2021,December,0.0,17.12819625768158
2012,December,0.0,11.98897550974931
2021,January,0.0,13.50215038188046
2023,December,0.0,14.840946835105722
2013,October,63.800202977543776,20.133960994450124
2019,November,0.0,14.576973246482204
2012,January,0.0,13.411988995874573
2012,December,0.0,15.418956232442158
2012,October,44.4694144010442,21.42199558863058
2014,April,0.0,14.195832889904244
2018,August,270.19360830988126,20.680314871817416
2010,July,242.45200121855814,21.398236297488424
2014,November,0.0,18.374621966175358
2013,July,248.5655923895572,23.856985538555975
2012,July,220.55525647325666,25.22406412793312
2018,April,36.36132918990739,21.109333796030015
2010,November,10.024998444092413,14.073578498629955
2011,April,23.696851257894874,19.005967628944227
2011,June,168.08334622366647,22.71483882586893
2019,October,66.32235982615163,22.875309790695372
2023,June,171.7712544956791,26.56972924276588
2014,May,98.42955098730427,24.565896463574468
2023,January,0.0,16.570366992961805
2016,December,12.657431617284368,15.896269571211418
2016,July,246.2662881925993,22.385590455743305
2020,March,27.77458423028819,17.80768295946998
2018,October,39.16963512234227,17.618390670778236
2016,January,1.9015590171316972,16.990945939397957
2010,September,176.96259732274217,28.692552261377756
2020,March,7.630129410834246,17.019500259861104
2016,July,244.54215684264847,23.78881093173194
2018,October,50.77575293108895,22.02592012891383
2019,August,242.88107118819946,25.347891702852795
2024,July,239.49228714971142,24.329481387533516
2014,October,40.941194836408684,21.63185107704138
2024,July,233.49379138921327,23.491565396319547
2013,February,7.275593813178827,15.341981076875468
2019,February,22.837436541644056,16.956663064686186
2017,April,39.90886795811609,17.475392244706697
2012,May,99.54066204914061,21.506316502327618
2022,January,6.314591737972,15.918114233102257
2018,March,0.6740693295228231,17.729613109757214
2023,May,87.18487193417344,23.588635915873265
2023,November,0.0,15.505370400320748
2020,December,0.0,13.95496570738652
2021,August,241.767854316407,27.48471798659029
2024,June,196.51205805689662,28.227542213351114
2012,August,246.30484937536377,22.90693159584322
2010,August,266.0903478390104,23.6505708468343
2020,February,2.359176091759295,16.474264223161022
2010,October,48.61107875138585,15.843017019595045
2021,February,26.039597388984262,20.078726439640036
2014,March,30.569130449884128,19.145411952039403
2014,December,0.0,16.949978854757173
2022,June,207.7473054797836,28.045588477856317
2013,September,196.33058565400336,24.58883564652399
2013,August,232.2668337036221,25.255377601829775
2016,March,0.0,16.83217474572513
2011,September,205.81752682798685,25.970176997462598
2019,December,2.0733785475276063,18.568591708614747
2010,August,256.07990198140294,22.049400171598638
2010,February,3.162314254535298,13.859182243227208
2010,September,205.2692499916338,22.80816165897818
2011,December,16.250882153750283,19.601814538063596
2018,September,183.81475596574325,24.62453722189084
2019,July,246.24931472043622,25.451274810661115
2019,October,77.14015063414816,18.454970630793127
2019,October,48.227289237099754,19.258752418338414
2010,October,31.989952176701784,17.45768768439537
2012,May,103.41653416525916,22.68313402254261
2023,April,0.0,21.02816539601983
2016,September,200.9926679780627,25.0911806275622
2013,June,178.5311045539943,25.52076502779316
2023,March,0.5367932393775852,11.560840400327415
2016,October,36.94616839978376,20.45053241469698
2011,December,29.160264750006625,18.90854309099966
2010,August,259.5462491744005,22.790207655518838
2024,December,0.0,17.46195805523893
2020,May,121.94165933769204,26.590962110793065
2010,March,0.0,15.146082219369509
2012,May,101.16287026714443,22.61605616563041
2018,February,17.817863151233936,18.750239969488334
2016,November,15.042146279327106,20.20841225320377
2011,May,92.05838342912747,19.951815292791863
2021,April,24.37351891021679,21.50174157745301
2016,February,4.845362100689114,17.169949800835823
2017,August,253.43618688708963,23.76502203133455
2021,April,19.103870815655714,15.386872272605654
2015,August,208.77506891369134,22.527897209375634
2010,July,240.1454377633245,26.109603269722832
2024,December,0.0,14.241948562163705
2018,September,183.63521837069854,26.30964721323816
2024,March,23.375357496459078,19.767487851926322
2015,March,12.092245496377037,13.590870300499445
2018,March,0.0,19.17460845777935
2010,August,259.82925737872836,20.013180463438772
2022,September,196.16614215201093,25.64779361969837
2010,March,0.0,10.661591957182303
2022,April,20.482360675246476,15.790720308036477
2018,May,85.24237391372974,21.596936969686865
2018,February,9.994861280177824,16.311310254464836
2012,August,229.74015151617,23.81735613887638
2023,November,0.0,15.902078130736157
2024,September,154.15586879988263,24.220644103886098
2011,October,66.7877923051543,19.036217434108085
2013,August,253.746453054861,25.67990362278994
2020,October,3.3815007125391716,15.339045905682077
2014,November,0.0,15.043583108858108
2010,November,0.0,10.314912028178323
2024,June,223.872575431198,24.994590752779402
2019,June,182.26464851876946,27.929220265122968
2014,November,0.0,12.821657932963367
2024,January,0.0,18.88209039307867
2018,February,16.985195572080052,18.346655640895094
2020,February,16.515018508777136,18.129333770333524
2024,March,4.171165708439842,16.267108994916207
2013,May,98.61405154334426,21.795714607004612
2019,February,11.300628521779963,17.00934576537941
2020,December,1.6582367932819617,12.502720433389038
2012,May,76.82519997087385,23.97217105951773
2024,January,0.0,16.44945069407188
2018,December,0.0,12.33370824670694
2019,July,233.34605081202432,23.70112951728545
2022,October,43.02289551073382,21.959048899932423
2010,November,2.6928495230619234,19.266529554048248
2021,March,9.066122311071258,11.409381201628285
2010,December,15.840624096878317,13.896406545989368
2015,August,246.4580050081701,22.125631955772523
2011,January,32.1406655169628,21.32048101673027
2021,August,231.87269037447362,23.938051861751973
2018,August,246.66897104473827,25.393402633073975
2011,January,0.43727868487519017,13.277378935410315
2019,December,0.0,15.271036407246418
2014,May,115.51685468147036,24.608252912020905
2021,November,0.0,16.57674555541958
2020,October,47.195227416827606,21.48968372411324
2018,September,234.90515627492908,23.377974402440586
2020,January,12.024077395895564,15.044440163514517
2011,September,195.31604349213055,24.988750217268354
2018,February,9.094745099334292,21.16344553175159
2014,October,48.40110387982426,20.978222239555098
2021,March,0.0,16.143993126739222
2013,April,36.1308188852837,17.735302932456186
2022,October,15.34666788439381,16.789480529313717
2010,January,0.25775775578292115,16.755968007394966
2010,March,33.16354553120151,17.77160939050913
2014,June,182.1556781450958,22.664770312777538
2018,December,2.97117925547399,16.55694750537775
2021,December,0.0,16.837365491451582
2019,July,252.98076115228764,23.488605929779606
2022,February,0.0,14.316271369030556
2013,June,158.55367053476184,25.333590614136604
2022,April,19.39511933121153,17.63877967378824
2014,September,204.5647852334684,25.590614370794516
2022,February,10.344252290309472,16.462414267045258
2013,September,175.93525374955746,23.827602059997005
2012,April,19.75706580525192,15.824953460372573
2024,December,12.902261938088197,15.306239618467757
2020,December,3.2445811687247446,15.860387887764812
2017,September,208.19416390415614,26.56310908458028
2012,March,13.410489164519092,12.462368061112294
2011,July,263.9122222201969,25.942238137009685
2010,April,11.768135735177959,16.982705779140446
2022,December,0.0,11.383242986535699
2015,August,231.9192710168642,23.111038710196
2017,September,191.67723902972276,23.04126444658084
2020,March,0.0,15.257987356743186
2022,June,183.44659525334788,26.083484959447937
2016,December,10.224909770961592,21.11370111364554
2019,January,16.885198981851932,17.504274623299818
2021,June,185.69603554998483,25.57776125705199
2020,January,4.898939398745341,14.775259394883403
2016,March,14.755970951293165,14.012127229761289
2022,April,15.334002466937342,17.97724969556723
2023,February,7.686237786118545,15.678881398650832
2016,March,0.9332120821157934,13.709323158055954
2024,December,17.60851397361312,15.05262623599691
2019,August,247.77238991114828,24.449366746284134
2018,August,228.7706714818655,24.432634989723873
2016,March,0.0,18.062084950111892
2021,September,179.9182559453568,23.69220380690893
2013,April,0.6366248746662926,12.633236445359543
2015,November,23.868229363234402,18.772410407173652
2017,July,248.10440138550817,22.295383226882635
2010,December,13.614177165701525,15.046282509191126
2023,November,11.904589414951545,14.778157328861921
2011,January,0.0,16.796564772235843
2014,June,207.95741016233652,25.960460832897986
2015,September,181.25488826364807,24.10607384518807
2021,August,245.3534811179777,22.020114827908458
2023,April,39.5644414019394,14.279462276474115
2010,March,0.0,14.260866994260338
2011,February,0.0,12.48754173952762
2021,August,252.37934268813103,23.488936498716157
2010,August,266.59704033064355,25.840738673561503
2017,January,6.4956956790592,16.595353412633333
2016,January,0.9889666286835073,10.076350943641044
2020,February,0.0,15.481351006197869
2024,February,21.240385631215073,18.017955077918693
2020,March,0.0,17.154812564938993
2010,July,268.23666043131954,24.540266727361082
2020,September,211.84398994385705,23.577336495426238
2012,April,35.139011840511984,18.996105511492317
2016,August,250.67333292783007,24.232447689511044
2010,December,0.0,13.559995049755397
2010,July,244.7679500466893,25.715057028990515
2021,May,90.37786292030636,24.377056288796872
2023,September,208.05606005926506,24.165982454145613
2013,October,73.83200155429365,20.90741348942834
2023,March,25.643202939189475,18.72044772342027
2021,August,242.7620112231973,22.042676223490467
2011,November,0.0,14.872480973011161
2018,May,78.12555422123641,21.451248343745593
2017,October,40.942952298543716,20.37092478332404
2021,October,72.59420713592304,19.08536734518122
2016,November,25.684615925503838,17.598926602611964
2016,January,0.0,16.795509560416367
2011,June,188.3031828261743,24.815843794423547
2024,December,0.0,13.646524136270202
2020,March,13.859955486028555,16.146642876880303
2011,December,0.0,16.382120248431868
2023,January,0.0,12.973479654649484
2013,November,17.88909307465974,14.723336358332677
2020,January,0.0,16.52572296992299
2024,January,0.0,14.844689757723769
2013,August,238.282494099747,24.44428514249134
2016,November,0.0,18.23222974913153
2016,July,223.85654279535902,25.3127309295659
2017,August,252.63181505814876,21.898082310740907
2013,November,0.0,17.314348428340313
2024,July,231.13708868974928,23.00217156659988
2016,February,25.309634436896197,17.890749707664046
2022,October,26.04284498556343,21.383276615065252
2019,January,0.0,14.474485420187166
2015,July,249.83676378489548,24.78700152122396
2011,March,32.416564369372004,15.14560255942669
2024,April,31.389283133889187,19.86047583786235
2022,August,240.94252633688825,25.46034993473575
2022,May,111.01411026454821,20.808358535248416
2024,February,38.24649758821245,15.854258859921117
2013,August,225.97025578141842,23.842445327769095
2023,August,271.87410769780587,21.851231240912817
2010,December,0.0,18.14415720780913
2016,July,241.49522786151792,21.508627659216646
2020,November,0.0,18.021583667611555
2012,January,1.0629749558270472,19.255778838614827
2023,July,257.06902389393235,21.92849179402398
2017,November,0.7661445669761751,13.656131283700418
2022,December,0.0,24.238168502051515
2014,July,261.27936765050714,24.740295296313455
2012,September,187.65229527037903,28.12160084569064
2014,November,16.491234026894055,20.742707613701164
2020,April,46.49671222597674,16.694883069862854
2019,June,178.3524076609514,22.99161000091802
2011,April,4.840890350013446,16.442690620507978
2017,December,0.0,19.425197081525038
2024,July,274.5701982312246,22.304020093793987
2016,October,82.32989324224685,25.114434328259133
2016,November,0.0,11.261569311948879
2023,January,0.0,13.990755737843056
2016,December,3.097584377187456,15.790117177793604
2016,January,0.9452648834884283,16.429190032465094
2011,April,0.8121707937448228,16.190237114444393
2013,October,46.40575770474491,20.045737927394377
2016,February,26.361147678482848,15.469731370756053
2018,December,0.0,15.042931531942273
2010,September,189.28596542644038,26.7737902460956
2021,April,8.194174617992926,15.03402671055751
2011,January,0.0,17.464110822877604
2012,February,4.613338313816749,16.69194645254
2014,April,48.63557651845112,19.673379632306915
2021,June,211.68091020049735,28.041604146846662
2012,June,210.4078734006062,24.68900573862033
2020,August,252.6316163849792,20.842637304120874
2022,September,185.29935262775072,23.78222469525419
2010,August,276.6091818026142,20.574830768918297
2010,November,0.0,13.192158039502035
2013,October,61.397176428961416,21.065253857630893
2013,February,28.301384655398472,19.438778362913897
2011,February,0.0,13.665444459979259
2020,July,266.4799312241373,22.349769959486935
2010,November,17.81387727027019,16.80933658233847
2015,January,0.0,14.67347844466659
2022,May,82.47925306675455,21.015805650469723
2018,December,3.0138855984786894,16.625984773453524
2023,June,171.14713015118554,24.94175199361379
2012,January,0.0,13.983170382082376
2018,June,196.99026928699615,23.81249547948818
2013,January,20.732069922700113,19.766241687169813
2022,November,17.72742440913059,16.11046297235107
2017,June,180.56251747621016,25.16396493100292
2021,February,9.744774505705992,15.086301132719402
2017,September,179.36398329999557,24.916842706291053
2012,January,0.0,16.65669407407604
2024,February,21.976590772822192,19.710180251711403
2015,November,0.0,16.082116615387267
2014,February,1.0880144064949189,12.95632200167466
2020,March,0.0,17.417409960269236
2023,January,0.0,18.410909319918225
2017,November,8.233177732805002,15.360666672507799
2022,June,212.40072643359613,25.57585142220115
2022,November,0.0,18.99760527116103
2013,September,200.89218234629715,24.906647399013707
2013,April,6.167009951415761,18.29370400644612
2015,June,202.7591314104196,26.10308294182346
2013,February,4.387029847113473,17.416226558044553
2022,September,210.67720390356203,23.38011627063554
2011,January,0.0,16.44274611867785
2022,March,0.0,15.58403155567556
2024,April,12.291323428190394,18.99947036233749
2021,August,237.1073416384919,26.23617140330298
2019,January,0.0,17.279982010119223
2015,July,276.90512315755245,20.046724855013395
2014,January,4.380535825963619,21.244905972787436
2013,January,0.9988324035438253,15.511151140190918
2020,November,11.827484210265295,16.597563208074934
2018,February,0.0,17.544574749677878
2011,August,212.95577379202211,23.840591789854038
2014,May,115.11138623734972,23.023755483902907
2023,July,235.59455261303393,25.831301526260102
2016,April,6.233278197484202,13.497086479018217
2023,August,247.11770981239926,23.282717312036386
2018,May,78.34490328716737,23.17377747368113
2019,July,252.9673140836585,22.683221289413755
2023,September,192.6300199081258,25.89293026315442
2013,December,17.855421296280994,16.547154258879395
2011,November,9.820327395122167,17.442064143798177
2020,October,66.18960939063464,21.192776894290034
2012,August,229.31511728900463,23.345407455631577
2010,September,202.14280198672472,28.489837652816195
2015,November,0.0,16.8895748870548
2011,March,0.0,15.500937511772273
2016,January,22.730951238953885,19.108519053379577
2013,May,78.38051090888564,20.757093783435085
2015,August,261.8433201666204,23.27425736848821
2017,April,1.7673982057620456,13.832037007349541
2012,February,22.552402840667575,19.551896807061034
2017,November,0.2678295222326161,20.259531670477433
2015,June,207.36228545183457,24.2884294611899
2010,December,0.0,13.330231390721918
2021,July,251.03131980720553,22.508811392107134
2014,August,268.1061563097514,25.603815171932215
2022,April,28.49599821245841,15.755968886794387
2020,September,186.91671691171393,27.497002759631165
2020,May,88.55400700307347,24.73557257728087
2022,March,10.119058845521415,16.44557551936695
2018,December,0.0,15.091512312950497
2023,December,2.844719323123469,17.649879755091373
2014,July,232.71396599049368,23.64073765181369
2012,July,246.67234697898428,24.991796159866507
2017,November,0.0,12.646860414225571
2017,February,22.109477275650747,14.485276620256121
2010,December,19.274695721432522,16.938360774402753
2012,October,29.787033765883304,17.269978993737446
2019,September,202.68685449603856,23.780189814812715
2013,November,0.30044623236521256,16.79257784412445
2020,March,0.0,13.405884647067733
2012,December,0.0,18.10968027291852
2016,November,25.27596517999776,13.77828956682107
2023,February,28.365418637872153,18.602381552610378
2022,February,25.85974018680225,16.77125757088071
2021,September,170.4760473574777,26.141765875113823
2010,April,4.885341080759245,13.02387200650969
2024,April,0.0,16.48182756483067
2016,August,245.09178699043795,25.293849823666783
2019,November,10.036128817445473,15.491817618624474
2021,June,193.94289639183816,23.91880363449686
2019,July,242.84508340701763,21.88063917150737
2016,November,5.857264408115026,18.052533790135964
2011,May,84.7508045526852,24.840816520794455
2015,June,196.70282244716913,25.39846266950113
2019,January,0.0,11.665475380868532
2017,November,2.161745441695229,17.09153081396069
2012,February,1.9292933453257142,18.82743483061766
2018,February,23.024039613814733,15.790881854834469
2013,October,53.462730005802605,25.1503540581715
2018,April,0.3615399580044176,16.37554697995232
2022,September,192.15883170914987,26.369441425277596
2015,March,22.009104694775726,16.739188922773366
2012,July,262.7836840756076,27.386465283804917
2018,April,19.994121060163522,18.88921298639549
2012,October,44.14338844695088,19.501412947259603
2012,July,243.34987360937637,25.389909905420005
2020,May,115.07013903635388,23.515924248337555
2019,August,266.00434268599383,25.8410707948683
2012,July,258.70280614769854,22.10970742789988
2023,September,187.82256774890146,23.356879520764075
2016,July,260.2374910535724,20.64504709384964
2019,January,10.152564811665107,14.183335932335089
2023,December,12.353191797629602,16.60280347532841
2018,May,117.00457842789741,26.092382214928463
2021,January,21.525981180031675,20.387433044292724
2019,October,55.15446250982296,18.00649139778743
2022,January,0.0,11.106302941368126
2021,February,0.0,15.4176473154093
2018,March,0.0,14.9197287911803
2021,September,204.390731291921,24.213397151982075
2019,July,229.17256799381124,24.168150231941336
2018,August,229.52264269840734,23.722679364091636
2018,October,73.14165446634505,21.033377588750653
2017,July,272.5643633002162,25.292823567923616
2022,October,44.31042037131435,17.25425386122562
2018,August,242.2116875711971,26.145567305656908
2012,September,189.64713640656967,26.78826042427019
2020,March,21.126599837041322,15.87972151547291
2010,April,8.859233675671193,17.63857549483046
2022,November,2.277713244623559,14.152313584044569
2014,August,237.7172932782062,23.859575111536422
2014,February,0.0,16.811286212965392
2020,October,45.819617165912135,14.031255011153089
2020,August,242.6419354753582,22.3396538581833
2023,June,220.33233288454016,23.341100835387255
2022,September,180.53534954632084,26.01577936018301
2022,March,0.0,13.721087597495536
2011,September,204.6425207423661,22.736889235659486
2012,September,175.1408951270082,28.444912734138654
2010,February,20.692481064009673,16.857915753148994
2020,August,242.94784185447097,24.822999477991665
2023,May,111.60006174420131,22.084483951350855
2014,August,248.49219788948523,22.5792372960598
2012,March,0.1652813323106357,15.619227923443715
2014,September,196.89982140420992,26.385452607556886
2017,January,7.306298386733909,13.03672720818811
2014,April,0.0,14.540566630481415
2024,September,224.42937893662736,22.704625421188467
2020,September,193.8766593558087,23.86953944362381
2024,April,10.6893342386788,16.75664902564757
2010,October,74.01165914293477,22.541878280471146
2012,August,230.9470355785936,29.72777889133247
2021,September,198.1785983144169,23.746419656232696
2012,November,21.181445620163842,16.49485879952207
2019,October,77.94370482481165,20.134068202601114
2020,February,33.45045583382054,18.95906465996889
2015,March,22.365783490536504,21.348967553037365
2017,July,229.01089064218118,26.830923421054692
2022,November,0.0,13.185631289503544
2013,November,0.0,16.287273272355723
2010,December,0.4952381540228945,14.999139974060041
2017,June,197.19352918533542,26.09389394483285
2024,March,13.023721859120291,18.824010432696134
2023,February,39.30052219151159,19.018372338442653
2021,June,187.18366556803625,26.21159074307236
2023,February,0.0,13.922591735776779
2017,November,14.990714195891847,16.583323929890035
2024,June,176.8771131246294,22.017468142538743
2016,November,0.7307501909071094,17.642553895801537
2017,July,262.9281866629678,23.158635762823266
2010,August,273.1336412864419,22.188196726337587
2022,February,9.92148564903884,11.187117867372969
2021,May,90.28955576258177,24.289640928234512
2023,March,26.45942005289556,16.26711782551748
2010,January,6.933784939395728,18.10818362602558
2013,July,246.16812229793848,19.11997296241506
2011,July,249.70934999361378,25.065043205162144
2014,June,180.78865657472312,24.491504344493368
2014,July,228.66755936806854,19.149145502385952
2012,November,15.405066176814847,16.865055260318687
2014,July,269.96512495057476,24.286527271600598
2023,May,91.68685357501826,22.493875130347103
2016,October,61.49266086155259,22.72057000460899
2023,December,4.8400594611301715,18.006884859704847
2017,December,0.0,13.285712906428628
2018,June,194.02786119658305,25.351335514547188
2011,October,34.9769690789107,16.01705198244499
2010,May,103.7107944471014,22.441273432091428
2021,June,192.51238641506995,24.233646724458346
2016,May,119.80901352644818,26.436635864992212
2013,May,78.43969464941247,20.84006488696773
2022,September,209.75006401954388,25.938352581456396
2020,November,0.0,13.004799590071531
2014,December,0.0,14.246464864907422
2020,June,199.15491496678652,28.297381079179026
2023,November,0.0,13.22792950488952
2023,February,10.37120284758085,18.43129931401515
2011,July,224.29675549858945,27.31860753743935
2019,April,16.419529568264956,15.50378890337293
2020,September,172.9971606985676,26.39832961935675
2015,April,16.43243207137698,17.315106182083603
2013,February,0.0,14.641807931497954
2023,October,45.70128130467893,19.38797003628209
2017,February,1.9567151043628428,12.421814689696852
2014,July,286.9274961794491,18.84314467356314
2016,August,245.7218851041381,20.16013448865946
2018,December,0.0,15.475652983704537
2021,May,99.61551381652455,25.58449829591036
2011,September,202.9932026152356,24.541772352556837
2022,November,0.0,18.2780241364671
2014,March,16.93276869075336,14.530064466444145
2017,November,0.5694559231595293,15.629508418739697
2019,March,0.0,16.82370097161359
2014,February,24.475997075222658,17.362713958665946
2022,August,238.78696131303514,26.961144879208977
2010,March,16.992583385433555,17.17329541841032
2024,July,221.56186441379919,25.16978364054476
2018,June,205.47125197376502,19.296321340069944
2013,March,6.778041724770382,15.164861977796914
2020,September,193.68718579805673,23.1290363779522
2016,December,0.0,18.063983152362663
2013,March,0.0,17.211147117586368
2020,January,0.0,16.79751238531208
2017,November,0.024837834329268487,15.98673195861072
2012,March,3.107298841462313,16.895942147933305
2018,August,204.48622323099363,21.980476834649444
2019,January,6.25620747012967,11.856851659408743
2011,September,189.04129466529187,24.86679481515931
2012,December,0.0,13.896877194612454
2016,September,201.0737330023039,26.8853592447639
2013,December,0.0,14.12988360762526
2013,January,0.0,10.437240496245444
2012,May,99.12567685476263,24.9072386483969
2017,August,258.24964810973825,21.42156501832916
2021,January,0.0,15.323211095183371
2019,January,12.43910529849701,16.886704866670314
2018,January,4.339569538106419,18.026685806455145
2018,August,231.91295161153946,23.75157346314733
2023,March,27.519082676418023,17.631248709452432
2015,May,77.98994551050143,20.53947244241427
2018,April,4.927302231681367,16.51919032023943
2018,March,0.0,15.822068505722491
2014,March,0.0,11.033242923203545
2017,October,57.59929680472883,20.80234772028472
2012,April,26.76636723563261,16.60986169861998
2014,July,234.30683286960937,24.91816408806479
2015,February,34.785293587964716,18.696142731512573
2015,February,18.368776440707173,16.51942890236636
2019,November,0.0,17.214858838308118
2021,April,32.62621358629243,19.90583817377646
2018,August,240.27081842486373,25.104340733396214
2014,August,256.40642696081744,26.4889347456378
2013,October,67.82789156971162,21.352867877158367
2024,February,0.0,15.591316595343484
2021,December,3.848660937739616,17.109271274608385
2016,September,217.30837788985139,24.392124457654855
2020,April,50.51480784719667,16.451501463864325
2023,May,103.29012808692438,21.637637880955804
2024,October,24.391670004667958,17.332265538220835
2020,May,75.14240952368564,21.37860991978483
2018,May,97.52153872141685,25.196273846207074
2010,November,0.0,17.096890331291547
2013,May,98.47120675419691,25.063615068784117
2013,February,5.5237323745330835,13.202920437119046
2019,May,78.737510106762,19.340157534852327
2016,February,19.167212293809825,20.19368836402607
2023,March,0.0,16.538270596515567
2024,December,0.0,15.6406424983546
2014,November,10.0284392450569,13.43665100980487
2013,October,49.941747965302184,21.357289604274836
2010,October,8.993440291557846,18.897933084408386
2017,July,251.30519063836573,24.908126231842584
2023,May,90.80921081207853,19.168055974080016
2024,April,27.010944344754275,17.813124004081814
2017,June,195.4817318314848,27.103308764247302
2018,July,257.430958107939,27.043808852125203
2018,March,5.307813433102485,14.462367110160649
2022,March,0.17374729636910624,16.130082396648177
2022,May,112.23784778489465,20.68841931527563
2016,January,0.12806422768753417,18.51290933053307
2016,May,93.39686693496219,24.611992912734017
2016,July,253.39676290824008,25.295595771427436
2024,May,84.85359187600102,20.673344966199263
2012,January,0.30407838183432095,12.248369151658796
2017,April,14.953890900825133,17.333687876398315
2021,July,272.7695341042466,23.22358044116395
2023,January,9.378427063096535,18.59543534866109
2013,August,228.53013616657415,23.96328244035416
2011,April,55.38118887705839,20.182801129522364
2018,September,213.74646123173312,26.585828660646754
2012,March,0.0,15.900958554011869
2017,August,245.2012120830784,24.3845581585501
2010,December,0.0,13.046160976175683
2010,September,189.85984999968724,24.775245013226694
2021,September,214.77476671400473,28.27183631944718
2010,March,23.94896769334767,19.414793016372133
2015,June,179.93489606550617,24.182206378464322
2022,February,15.148890786194967,15.582355461141088
2022,November,8.658084787919263,17.63355664394542
2011,February,20.044350938482026,19.374526309107715
2024,February,0.0,17.145657408184398
2014,November,0.0,13.398128094714231
2017,March,10.981742012795726,18.861595664489222
2012,November,7.320202295640147,16.0961142869795
2020,March,7.652307391522606,16.361735691894694
2022,December,0.0,12.79475971011017
2013,April,17.817611807898178,17.268775559630527
2021,November,0.16998567551601124,16.650553011716593
2019,January,0.0,16.405958363809713
2017,March,0.8311984901032825,19.0162800937251
2017,June,196.2107059008967,29.602609127309744
2019,November,5.280173866362965,15.41454036557306
2023,November,0.0,12.394222851884614
2018,August,228.12836573405764,22.54588550520266
2018,September,202.92230030618265,23.79003970248158
2016,January,2.8039057883174645,18.14441998359073
2024,May,95.68287472547719,27.025500112565737
2011,August,225.36283529491203,24.08149685545215
2010,February,3.910306145835319,17.570739127617983
2024,April,0.0,12.393769421644379
2022,July,244.38979766323556,26.858941629085262
2012,December,3.3876275105596094,12.93932605656688
2021,August,225.04250110964654,27.737331333826152
2013,April,9.682978018056389,14.411706862061113
2018,July,268.1605884094629,24.69050720656316
2012,May,116.11089464900193,21.87537090470309
2018,June,172.12341538478458,25.24772080316522
2019,July,251.02689199610495,24.215757791421755
2017,August,265.17275903458506,19.356146155514455
2012,March,15.895425769466486,14.727656526689959
2024,February,24.836029812912617,16.827329297691445
2022,July,233.79042306164231,22.912171702156456
2018,April,0.0,15.360857879666936
2017,October,41.409899140093145,20.810431644892812
2021,October,62.60084121549376,24.24154536081267
2020,July,251.49491225311615,24.507898790735915
2015,December,21.001497177417207,16.160517437999747
2024,July,223.6761268076545,24.82790690238129
2024,April,0.0,20.18787734585078
2021,October,74.83247438118414,26.009890133167872
2010,June,195.93670464994693,26.024953620873305
2015,July,239.10786852071033,25.71772757485503
2014,July,227.76685181923415,19.22931198123424
2010,March,0.0,12.36905304876537
2012,September,219.16890104239303,28.171094067499997
2012,May,75.95606391380333,24.335889024149907
2018,September,211.27077475251156,21.567088224475555
2011,March,0.0,14.119672555750961
2017,January,11.219930979408,13.99642778861123
2011,June,193.51691061510778,23.57331893032772
2019,March,10.100117750777152,15.906624940134202
2018,June,186.97131444089408,24.558827081225697
2010,May,127.54064249260168,23.340605470734513
2018,November,0.0,16.44686713831193
2010,March,0.8471299586556507,12.54080688505181
2011,September,230.472445028037,23.530801796694238
2016,January,0.0,15.599670703816196
2011,July,271.9517515381326,19.103971963682866
2013,September,201.13978774130808,29.04047713586299
2010,July,247.93093021109473,21.144948657589655
2016,February,2.7240472055902103,15.98573602776384
2017,April,38.96205873459793,18.353818048252975
2023,December,12.399776961486475,13.70231191713838
2017,February,0.0,14.314398622630101
2017,October,74.57043082809894,21.803131062295737
2024,July,250.3471679334993,24.071541980267867
2022,February,28.63811973880096,16.906432976062625
2018,December,10.324276627323485,14.701279341677427
2015,April,48.7490898388114,18.231177365964502
2017,March,0.0,16.3793396269761
